time,seconds_elapsed,z,y,x
1681147569460679700,0.6586796875,-0.5483709643751382,-0.3200485309571028,0.07884075087234377
1681147569470751700,0.668751708984375,-0.9165192171126604,-0.3564703821644187,0.14162461236976087
1681147569480823800,0.67882373046875,-0.8517746500015259,-0.047480128577351566,-0.022631445459648965
1681147569490896000,0.688895751953125,-0.6502040299087762,0.5598667563796043,-0.0072463178664445875
1681147569500967700,0.6989677734375,-0.3634247313469648,0.7777250789284705,-0.11086217516362666
1681147569511039700,0.709039794921875,0.007866495591402053,0.4881511812120676,-0.19671433916799724
1681147569521111800,0.71911181640625,0.3553133210837841,-0.08959113133698701,-0.04521700595095753
1681147569531183900,0.729183837890625,0.49746612204611296,-0.37823447020500894,-0.019517615154897795
1681147569541256000,0.739255859375,0.4873392803072929,-0.3678282270029187,0.018221300867199898
1681147569551328000,0.749327880859375,0.4413075969725847,-0.3145961107701063,-0.19822218644767997
1681147569561400000,0.759400146484375,0.5649146874189377,-0.13475830679684878,-0.4252054802164435
1681147569571472000,0.769471923828125,0.9972510424286126,0.28939620306193825,-0.49922187967225906
1681147569581544000,0.7795439453125,1.3825146806180477,0.18595336424410341,-0.060420854126545596
1681147569591616000,0.789615966796875,1.411020644134283,-0.21511340775489807,0.30906478012800215
1681147569601687800,0.799687744140625,1.2216834826707839,-0.2846823262825608,0.34870354755520816
1681147569611759900,0.809759765625,1.112895775693655,-0.2003764418721199,0.6065012279130518
1681147569621832000,0.81983203125,0.612525748899579,-0.2731099619105458,0.18991174648106096
1681147569631904000,0.829904052734375,0.08732230962216854,-0.2880292986229062,-0.4003075511295348
1681147569641975800,0.839975830078125,-0.32849370321929455,-0.33954759667515755,-0.748515862513706
1681147569652048000,0.8500478515625,-0.7103560085326432,-0.4587167046740651,-0.8661945858243852
1681147569662120000,0.860119873046875,-1.0221382309257983,-0.4087833377256989,-0.8436140668343752
1681147569672191700,0.870191650390625,-1.0369798262268304,-0.45347909628152844,-0.801614050168544
