time,seconds_elapsed,z,y,x
1681147401607480300,0.013480224609375,0.19030980588793753,0.13567227983660995,-0.2857649704201147
1681147401617552400,0.023552490234375,0.3514999002754688,0.2851243709616363,-0.2960815443110652
1681147401627624200,0.033624267578125,0.31496377503871914,0.26452238550297913,-0.2483501991853118
1681147401637696300,0.0436962890625,0.1619692620664835,0.1647519515875727,-0.21711842743437737
1681147401647769300,0.053769287109375,0.024081717333197594,0.1322134446196258,-0.1668697474591434
1681147401657841400,0.06384130859375,0.06304302389025687,0.004575637352466583,-0.1471458600092679
1681147401667913500,0.07391357421875,0.2743283977895975,-0.0977569752011448,-0.0652001653915271
1681147401677986300,0.083986328125,0.4856529346555471,-0.1096445430021733,0.26876082679033275
1681147401688058400,0.094058349609375,0.5890449200689792,-0.14885522121042014,0.49341480082869527
1681147401698130400,0.10413037109375,0.31646599629521366,-0.27046828829534353,0.3219573602531105
1681147401708202200,0.1142021484375,-0.017483634242415426,-0.2951670415483415,0.043086825521849094
1681147401718275300,0.124275390625,-0.03669219258129597,-0.129746616114676,-0.15987477400526404
1681147401728347400,0.134347412109375,0.018332944548130035,0.049518794798105954,-0.24381248269043862
1681147401738419200,0.144419189453125,-0.03288929316699505,0.04300203331522643,-0.3350209860961884
1681147401748491300,0.1544912109375,0.02670037539899349,0.014408976037427782,-0.3688603830622509
1681147401758564400,0.164564453125,0.08509177409112453,-0.0030303076066076754,-0.19715141541101036
1681147401768636400,0.174636474609375,0.12566343845427036,-0.07724091446027159,-0.09219791630189865
1681147401778708500,0.18470849609375,0.04438566969335079,-0.07398615044802427,-0.0598047726213932
1681147401788781300,0.19478125,-0.018367431339621543,-0.08788666550666094,-0.03979892642498016
1681147401798853400,0.204853271484375,-0.022185528323054312,-0.12202274386435746,-0.0897813566794619
1681147401808925400,0.214925537109375,-0.006786883661150932,-0.1293544749919325,-0.06862045869641005
1681147401818998300,0.224998291015625,0.08837211093604565,-0.09268080444801598,-0.02583612325247377
1681147401829070300,0.2350703125,0.13685703264176846,0.01259162441715598,-0.10816537382770329
1681147401839142400,0.245142333984375,-0.01816810937523842,0.19828421883322297,-0.17794037285409867
1681147401849214200,0.255214111328125,-0.2550152100324631,0.29017602832801637,-0.3420675436068326
1681147401859287600,0.26528759765625,-0.5493851098537444,0.25937289378531275,-0.19887345343064516
1681147401869359600,0.275359619140625,-0.6805033065825701,-0.23329532645978032,-0.1582224767535925
1681147401879431400,0.285431396484375,-0.7905950818955898,-0.4478027311455458,-0.016979447579942644
1681147401889503500,0.29550341796875,-0.7636269954711198,-0.20651804989967493,0.6026024303762242
1681147401899576300,0.305576416015625,-0.5867541787832975,-0.20850020016022025,0.9233315274760127
1681147401909648400,0.3156484375,-0.7796259441137313,-0.2035487152326852,1.0798296646550296
1681147401919720400,0.325720458984375,-1.2003291444748638,-0.18564634412154554,0.8766234061844647
1681147401929793300,0.335793212890625,-1.508521233421564,-0.1095075822168961,0.4291284623464569
1681147401939865300,0.345865234375,-1.2195698515176772,0.018018910162895918,0.06466306284014135
1681147401949937400,0.3559375,-0.732749626648426,0.028584289449453352,-0.20415121117047963
1681147401960009200,0.36600927734375,-0.3570376606583595,0.12318155851066112,-0.2727670302243903
1681147401970082300,0.376082275390625,0.07172668108344078,0.20580946323890237,-0.4714340743627399
1681147401980154400,0.386154296875,0.30215806947946544,0.1920811264093965,-0.6795537507727741
1681147401990226200,0.39622607421875,0.20011749867498874,0.01694309762492776,-0.6361763813391328
1681147402000299500,0.406299560546875,0.0350479325056076,-0.06285539236366748,-0.10704553948491811
1681147402010371300,0.416371337890625,0.03777238903343677,-0.204045631904155,0.6559747953299433
1681147402020443400,0.426443359375,0.21142858176231383,-0.286968391393125,0.8586345988988876
1681147402030515500,0.436515380859375,0.39576983463466164,0.019473054493963717,0.5919225943971425
1681147402040588300,0.44658837890625,0.6148392865389585,0.21882197994925082,0.08172741222456097
1681147402050660400,0.456660400390625,0.6461304968595505,0.0683763477422297,-0.2309018554519862
1681147402060732400,0.466732421875,0.5613824216395616,-0.14754991076551377,-0.031264395378902556
1681147402070804500,0.476804443359375,0.5838187098532914,-0.21874891471303998,0.30511406974084676
1681147402080877300,0.486877197265625,1.1243974129170178,-0.3302534794334322,0.2899063445411622
1681147402090949400,0.496949462890625,1.1195943965494632,-0.39236747884526846,0.2622989372998476
1681147402101021200,0.507021240234375,0.8744459160149097,-0.2402222031135112,-0.1698254554595798
1681147402111094500,0.517094482421875,0.9005915801405906,-0.0945678237710148,-0.7862574180174619
1681147402121166600,0.52716650390625,0.5488771603316068,0.1912021516177803,-0.5639142051395029
1681147402131238400,0.53723828125,0.2826759548962116,0.2784741192921996,-0.04886924484819174
1681147402141310500,0.547310546875,0.10491466493606567,0.24422508207932114,0.516383734614402
1681147402151383300,0.55738330078125,0.03624035716056823,0.29664120575413105,0.7849021309509873
1681147402161455400,0.567455322265625,0.043809915632009505,0.4593377591818571,0.7073986930970102
1681147402171527400,0.57752734375,0.09860650470256804,0.4916753367502242,0.5232254902679473
1681147402181600300,0.587600341796875,0.1395773975163698,0.16308774470239876,0.07277158702649175
1681147402191672300,0.59767236328125,0.24377426957190035,-0.5055579508259892,-0.19097944877780973
1681147402201744400,0.607744384765625,0.4649281265348196,-0.9497711330469697,-0.04383519620373845
1681147402211816200,0.617816162109375,0.4872872578591108,-0.7495948168568313,0.21816804608516394
1681147402221889500,0.6278896484375,0.34879648653566836,-0.3787390587262809,0.7517039179652929
1681147402231961600,0.637961669921875,0.2113204452127218,-0.20565657423213124,1.4849452736534177
